service_order_id,connection_id,client_id,client_name,technician_id,technician_name,service_type,start_date,end_date,notes
SO0862,CN1685,C478,André Simões-Fonseca,T095,Nuno Melo-Garcia,Installation,2025-08-11,2025-10-14,Equipment setup completed
SO0863,CN1051,C156,Pilar Gaspar,T096,Larissa de Pires,Repair,2025-01-16,2025-02-17,Transformer fault detected
SO0864,CN1867,C490,Noa de Leite,T096,Larissa de Pires,Installation,2025-05-17,2025-09-06,"Partial installation completed, pending approval"
SO0865,CN1403,C586,Luca Lima,T071,Lourenço Nogueira,Repair,2025-04-27,2025-10-23,Short-circuit repair performed
SO0866,CN1636,C292,Letícia Ribeiro,T010,Bárbara Andrade,Installation,2025-06-23,2025-09-29,Installation completed successfully
SO0867,CN1057,C189,Henrique Nogueira,T048,Bianca-Leonor Barros,Disconnection,2025-07-19,2025-07-23,Temporary connection removed
SO0868,CN1049,C183,Sebastião Jesus,T112,Edgar Barbosa,Maintenance,2025-06-12,2025-09-29,Meter firmware updated
SO0869,CN1684,C162,Inês Almeida,T011,Guilherme Antunes,Inspection,2025-03-02,2025-06-26,Electrical safety check completed
SO0870,CN1220,C589,Bruna Macedo,T094,Gustavo Vieira-Domingues,Disconnection,2025-02-20,2025-05-13,Disconnection request fulfilled
SO0871,CN1697,C111,Erica Barbosa,T022,Tiago da Maia,Installation,2025-01-05,2025-06-22,Temporary connection installed for testing
SO0872,CN2064,C404,Bruno Nogueira,T061,Filipe Costa-Pacheco,Repair,2025-08-03,2025-09-18,Repair of connection after outage
SO0873,CN1898,C381,Vítor Garcia,T080,Gil Machado,Installation,2025-02-22,2025-08-05,Main switch installed
SO0874,CN2185,C452,Wilson Cruz,T117,Ricardo Tavares-Coelho,Installation,2025-07-16,2025-07-19,Installation completed successfully
SO0875,CN1124,C040,Isabela Simões,T032,Pedro Amorim,Installation,2025-09-20,2025-10-21,Main switch installed
SO0876,CN1641,C376,Mélanie Pires,T091,Sara Domingues,Installation,2025-06-03,2025-09-23,"Partial installation completed, pending approval"
SO0877,CN1126,C403,Luís Garcia,T039,Júlia Assunção,Disconnection,2025-05-27,2025-08-04,Disconnection requested by client
SO0878,CN1617,C332,Beatriz Gomes,T075,Luciana Sá,Maintenance,2025-06-30,2025-08-06,Meter firmware updated
SO0879,CN1884,C446,Carolina da Amaral,T020,Denis Pires,Installation,2024-11-07,2025-04-01,Installation completed successfully
SO0880,CN1114,C464,Teresa Antunes,T072,Igor Miranda,Maintenance,2025-05-03,2025-09-30,Maintenance visit completed
SO0881,CN1603,C490,Noa de Leite,T108,Frederico Amaral,Disconnection,2025-09-19,2025-09-19,Temporary connection removed
SO0882,CN1196,C326,Nair Jesus,T070,Camila Pereira,Maintenance,2025-10-18,2025-10-25,Protection equipment updated
SO0883,CN1477,C339,Patrícia Melo,T077,Bianca Lima,Maintenance,2025-10-13,2025-10-14,Meter firmware updated
SO0884,CN1021,C052,Ana Rocha,T045,Inês Paiva,Disconnection,2025-03-05,2025-06-21,Temporary connection removed
SO0885,CN1950,C179,Rafaela-Carolina Carneiro,T017,Noa Mendes,Disconnection,2025-06-23,2025-07-16,Disconnection requested by client
SO0886,CN1695,C016,Laura do Melo,T085,Nádia Magalhães,Installation,2025-07-04,2025-08-13,Main switch installed
SO0887,CN2059,C140,Bruna Castro-Rodrigues,T079,Valentim Lima,Inspection,2025-07-03,2025-08-12,Underground cable inspection completed
SO0888,CN1394,C248,Lia Tavares,T111,Yasmin-Salomé Leal,Installation,2025-02-26,2025-04-20,Installation completed successfully
SO0889,CN1025,C102,Frederico Gaspar,T009,Matilde-Ema Carvalho,Maintenance,2025-02-20,2025-05-01,Meter firmware updated
SO0890,CN1138,C489,João Freitas-Miranda,T038,Gabriela Ribeiro-Ramos,Maintenance,2025-07-31,2025-08-03,Preventive visit performed
SO0891,CN2173,C145,Cláudio Alves,T022,Tiago da Maia,Repair,2025-07-30,2025-10-20,Transformer fault detected
SO0892,CN2042,C596,Eva Magalhães,T036,Daniel Miranda,Inspection,2025-07-12,2025-09-23,Amperage test performed successfully
SO0893,CN1862,C410,Nicole Fernandes,T078,Daniel Campos-Cruz,Disconnection,2025-04-11,2025-08-28,Temporary connection removed
SO0894,CN1380,C420,Isabela Rodrigues,T094,Gustavo Vieira-Domingues,Repair,2025-04-28,2025-08-02,Intermittent fault fixed
SO0895,CN1090,C254,Mia Vicente,T013,Jéssica-Letícia Assunção,Installation,2025-10-16,2025-10-23,"Partial installation completed, pending approval"
SO0896,CN1638,C573,Noah Marques,T055,Leandro Sousa,Maintenance,2025-09-12,2025-10-11,Protection equipment updated
SO0897,CN2050,C390,Mélanie do Macedo,T089,Luna Abreu,Inspection,2025-09-19,2025-09-24,Amperage test performed successfully
SO0898,CN2195,C319,Fábio Azevedo,T062,Simão Faria,Maintenance,2025-10-17,2025-10-18,Preventive visit performed
SO0899,CN1301,C592,Teresa Abreu-Magalhães,T039,Júlia Assunção,Disconnection,2025-09-29,2025-10-20,Equipment powered down for maintenance
SO0900,CN1702,C564,Íris do Simões,T046,Juliana Lima,Inspection,2025-04-11,2025-05-08,Amperage test performed successfully
SO0901,CN1016,C273,Luana de Henriques,T045,Inês Paiva,Maintenance,2025-06-27,2025-10-18,System-wide review performed
SO0902,CN1296,C087,Ismael Pacheco,T103,Filipa-Jéssica Pinheiro,Installation,2024-11-03,2025-08-01,"Partial installation completed, pending approval"
SO0903,CN2038,C467,Núria Gonçalves,T088,Daniela Esteves,Maintenance,2025-02-17,2025-08-28,Maintenance visit completed
SO0904,CN1864,C141,Madalena Almeida,T067,Henrique Guerreiro,Inspection,2024-11-20,2025-01-01,Electrical safety check completed
SO0905,CN1410,C556,Yasmin Nunes,T015,Nicole de Loureiro,Repair,2024-12-29,2025-04-29,Repair of connection after outage
SO0906,CN1699,C125,Carlos Castro,T083,Noa Simões,Repair,2025-07-05,2025-08-16,Transformer fault detected
SO0907,CN1974,C163,Letícia Vaz,T033,Pedro Sousa,Disconnection,2025-04-24,2025-08-31,Equipment powered down for maintenance
SO0908,CN2184,C212,Enzo Neto,T029,Ema Vaz,Maintenance,2025-09-17,2025-09-28,Routine maintenance performed
SO0909,CN1613,C546,Carolina Machado,T080,Gil Machado,Disconnection,2025-10-06,2025-10-06,Equipment powered down for maintenance
SO0910,CN1332,C478,André Simões-Fonseca,T071,Lourenço Nogueira,Installation,2025-07-07,2025-08-11,Main switch installed
SO0911,CN1086,C125,Carlos Castro,T049,Ana do Anjos,Disconnection,2025-04-01,2025-07-11,Disconnection request fulfilled
SO0912,CN1007,C500,Jéssica Gomes,T040,Soraia Matos,Repair,2025-05-05,2025-06-19,Transformer fault detected
SO0913,CN1471,C330,Diego Barros,T078,Daniel Campos-Cruz,Disconnection,2025-02-03,2025-10-17,Disconnection request fulfilled
SO0914,CN1489,C092,Lia Assunção,T082,Joaquim Guerreiro,Disconnection,2024-12-12,2025-03-15,Equipment powered down for maintenance
SO0915,CN1769,C509,Luca Branco,T075,Luciana Sá,Repair,2025-08-23,2025-10-25,Damaged cables replaced
SO0916,CN1377,C220,Ariana Batista,T084,David Alves,Installation,2024-11-17,2025-02-14,Temporary connection installed for testing
SO0917,CN1020,C404,Bruno Nogueira,T106,Filipe Costa,Installation,2025-05-15,2025-08-01,Temporary connection installed for testing
SO0918,CN1061,C223,Sofia Garcia,T026,Marco Ferreira,Maintenance,2024-12-07,2024-12-12,Maintenance visit completed
SO0919,CN1291,C020,Noa Andrade,T023,Marcos Neto,Inspection,2024-12-08,2025-05-07,Continuity test completed
SO0920,CN1398,C203,Valentina Soares,T094,Gustavo Vieira-Domingues,Maintenance,2025-08-07,2025-08-25,Routine maintenance performed
SO0921,CN1089,C195,Paulo Vicente,T101,Andreia Cruz,Installation,2024-12-23,2025-05-15,"Partial installation completed, pending approval"
SO0922,CN1405,C110,Dinis da Assunção,T051,David do Cardoso,Inspection,2024-11-13,2025-02-20,Electrical safety check completed
SO0923,CN1448,C090,Vera-Vitória Mota,T094,Gustavo Vieira-Domingues,Inspection,2025-02-11,2025-09-02,Main panel cleaned and inspected
SO0924,CN1356,C549,Jorge Neves,T104,Ângela Cardoso,Inspection,2024-11-06,2025-01-31,Inspection report delivered to client
SO0925,CN2135,C158,Helena Leite-Morais,T093,Renata Cruz,Repair,2025-02-16,2025-05-22,Intermittent fault fixed
SO0926,CN1401,C436,Sara Matias,T021,Ana Guerreiro,Installation,2025-03-30,2025-07-20,"Partial installation completed, pending approval"
SO0927,CN1536,C294,Rui Henriques,T116,Lúcia do Pinto,Installation,2025-10-24,2025-10-27,Installation completed successfully
SO0928,CN1281,C156,Pilar Gaspar,T099,Valentim Miranda,Disconnection,2025-06-23,2025-07-25,Disconnection requested by client
SO0929,CN1693,C116,Sofia Moura,T080,Gil Machado,Repair,2025-08-19,2025-10-05,Short-circuit repair performed
SO0930,CN1934,C406,Álvaro Marques,T046,Juliana Lima,Repair,2025-07-29,2025-09-25,Short-circuit repair performed
SO0931,CN1762,C546,Carolina Machado,T033,Pedro Sousa,Repair,2024-11-16,2025-08-19,Circuit breaker fault corrected
SO0932,CN1888,C576,Francisco Mendes,T099,Valentim Miranda,Installation,2025-01-18,2025-10-23,Installation completed successfully
SO0933,CN1295,C302,Eduarda-Pilar Carneiro,T016,Micael Esteves,Repair,2025-08-16,2025-09-17,Intermittent fault fixed
SO0934,CN1392,C221,Cláudio Amorim,T064,Júlia Vaz,Maintenance,2025-06-01,2025-09-19,Protection equipment updated
SO0935,CN1766,C577,Filipa Antunes,T016,Micael Esteves,Inspection,2025-10-02,2025-10-16,Underground cable inspection completed
SO0936,CN1879,C564,Íris do Simões,T070,Camila Pereira,Repair,2025-01-30,2025-09-15,Repair of connection after outage
SO0937,CN1387,C240,Tiago Miranda,T106,Filipe Costa,Maintenance,2024-12-24,2025-05-16,Routine maintenance performed
SO0938,CN1304,C405,Edgar Vieira,T120,Raquel Coelho,Inspection,2025-02-07,2025-06-25,Electrical safety check completed
SO0939,CN1109,C262,João Tavares,T049,Ana do Anjos,Inspection,2024-12-04,2025-10-06,Inspection report delivered to client
SO0940,CN1258,C240,Tiago Miranda,T038,Gabriela Ribeiro-Ramos,Maintenance,2025-01-04,2025-01-31,System-wide review performed
SO0941,CN2001,C414,Kyara da Reis,T044,Alexandre de Batista,Repair,2025-03-31,2025-10-23,Transformer fault detected
SO0942,CN1166,C186,Violeta-Helena Rocha,T024,Marco Araújo,Disconnection,2025-01-24,2025-04-02,Disconnection requested by client
SO0943,CN1342,C268,Irina do Correia,T049,Ana do Anjos,Maintenance,2025-08-20,2025-10-22,Protection equipment updated
SO0944,CN2042,C596,Eva Magalhães,T036,Daniel Miranda,Inspection,2025-07-05,2025-10-06,Continuity test completed
SO0945,CN2062,C470,Beatriz Loureiro,T109,Joel Antunes,Disconnection,2024-12-01,2025-08-18,Disconnection request fulfilled
SO0946,CN1659,C242,Ângela Vieira,T038,Gabriela Ribeiro-Ramos,Inspection,2024-12-26,2025-04-17,Underground cable inspection completed
SO0947,CN1989,C357,Marcos Reis,T074,Ivo de Valente,Disconnection,2024-11-25,2025-08-27,Temporary connection removed
SO0948,CN1549,C101,William Silva,T059,Daniel Carvalho,Maintenance,2024-11-16,2025-02-09,Protection equipment updated
SO0949,CN2195,C319,Fábio Azevedo,T062,Simão Faria,Installation,2025-01-23,2025-08-21,"Partial installation completed, pending approval"
SO0950,CN1449,C048,Vitória do Vicente,T012,Eduardo Guerreiro,Repair,2025-02-02,2025-08-16,Damaged cables replaced
SO0951,CN1480,C503,Filipa Machado,T084,David Alves,Disconnection,2024-12-22,2025-09-23,Disconnection request fulfilled
SO0952,CN1626,C302,Eduarda-Pilar Carneiro,T087,Erica Rocha,Disconnection,2025-08-17,2025-09-19,Temporary connection removed
SO0953,CN2170,C087,Ismael Pacheco,T072,Igor Miranda,Repair,2024-11-06,2025-08-22,Short-circuit repair performed
SO0954,CN1521,C455,Rodrigo Lima,T018,Henrique Azevedo,Maintenance,2025-10-15,2025-10-23,Maintenance visit completed
SO0955,CN1275,C087,Ismael Pacheco,T079,Valentim Lima,Installation,2025-01-11,2025-02-20,Temporary connection installed for testing
SO0956,CN1910,C086,Bruna Gaspar,T061,Filipe Costa-Pacheco,Maintenance,2024-11-29,2025-07-03,Routine maintenance performed
SO0957,CN1471,C330,Diego Barros,T078,Daniel Campos-Cruz,Maintenance,2024-12-22,2025-01-29,Maintenance visit completed
SO0958,CN1952,C530,Kevin Gaspar,T005,Salomé Araújo,Maintenance,2025-08-22,2025-09-08,System-wide review performed
SO0959,CN1688,C327,Igor Machado,T024,Marco Araújo,Disconnection,2025-06-16,2025-07-01,Temporary connection removed
SO0960,CN1957,C086,Bruna Gaspar,T096,Larissa de Pires,Disconnection,2025-08-28,2025-10-21,Temporary connection removed
SO0961,CN1752,C541,Emma Esteves,T026,Marco Ferreira,Disconnection,2025-06-17,2025-06-20,Equipment powered down for maintenance
SO0962,CN1559,C001,Bruna Baptista,T107,Victória Guerreiro,Disconnection,2024-10-31,2024-12-07,Disconnection requested by client
SO0963,CN1367,C150,Mateus Gaspar,T008,Mauro Faria,Disconnection,2025-07-23,2025-09-24,Disconnection request fulfilled
SO0964,CN1543,C327,Igor Machado,T120,Raquel Coelho,Installation,2025-01-09,2025-08-25,Temporary connection installed for testing
SO0965,CN1168,C291,Vicente Machado,T055,Leandro Sousa,Inspection,2025-03-07,2025-04-06,Inspection report delivered to client
SO0966,CN2027,C112,Daniela Loureiro,T090,Lia-Mélanie Melo,Maintenance,2024-11-23,2025-07-09,System-wide review performed
SO0967,CN1160,C001,Bruna Baptista,T039,Júlia Assunção,Inspection,2025-01-31,2025-07-24,Electrical safety check completed
SO0968,CN1201,C203,Valentina Soares,T111,Yasmin-Salomé Leal,Installation,2025-03-30,2025-10-12,Installation completed successfully
SO0969,CN1737,C046,Pilar-Diana Henriques,T076,Lorena Andrade-Nascimento,Installation,2025-06-22,2025-10-21,Equipment setup completed
SO0970,CN1410,C556,Yasmin Nunes,T015,Nicole de Loureiro,Inspection,2025-07-27,2025-08-29,Electrical safety check completed
SO0971,CN1674,C428,Mauro Cardoso,T006,Rafaela da Nogueira,Inspection,2025-01-08,2025-03-26,Amperage test performed successfully
SO0972,CN1562,C026,Fabiana Moura,T093,Renata Cruz,Repair,2024-12-15,2025-08-17,Transformer fault detected
SO0973,CN1282,C500,Jéssica Gomes,T055,Leandro Sousa,Maintenance,2024-12-09,2025-09-03,Routine maintenance performed
SO0974,CN1017,C042,Fabiana Cunha,T051,David do Cardoso,Inspection,2024-12-05,2025-07-17,Amperage test performed successfully
SO0975,CN1709,C342,Xavier Guerreiro,T034,Fabiana Tavares,Disconnection,2025-06-27,2025-09-11,Temporary connection removed
SO0976,CN2187,C087,Ismael Pacheco,T063,Martim Jesus-Mendes,Installation,2025-07-15,2025-08-16,Main switch installed
SO0977,CN2049,C472,Kyara Nunes,T075,Luciana Sá,Repair,2025-07-22,2025-08-31,Damaged cables replaced
SO0978,CN1466,C527,Ivan Faria,T074,Ivo de Valente,Repair,2025-07-10,2025-09-06,Transformer fault detected
SO0979,CN1429,C452,Wilson Cruz,T041,Afonso Machado,Disconnection,2025-09-02,2025-09-20,Disconnection request fulfilled
SO0980,CN2056,C543,Ivan Lima-Anjos,T115,Renata Henriques,Maintenance,2025-01-11,2025-08-20,System-wide review performed
SO0981,CN1959,C507,Joana Soares,T068,Denis Borges,Disconnection,2025-10-25,2025-10-25,Equipment powered down for maintenance
SO0982,CN1175,C240,Tiago Miranda,T076,Lorena Andrade-Nascimento,Inspection,2025-10-16,2025-10-20,Inspection report delivered to client
SO0983,CN1384,C497,Luca Cardoso-Gaspar,T014,Tiago Baptista,Disconnection,2024-12-12,2025-07-05,Temporary connection removed
SO0984,CN1429,C452,Wilson Cruz,T041,Afonso Machado,Disconnection,2025-03-10,2025-07-11,Temporary connection removed
SO0985,CN2143,C519,Larissa Baptista,T003,Tatiana Nunes,Installation,2025-02-02,2025-07-16,Temporary connection installed for testing
SO0986,CN1284,C381,Vítor Garcia,T066,Joel do Pinho,Maintenance,2025-08-21,2025-10-04,Preventive visit performed
SO0987,CN1625,C294,Rui Henriques,T058,Henrique Santos-Amorim,Installation,2025-10-15,2025-10-17,Main switch installed
SO0988,CN1726,C084,Joana Batista,T049,Ana do Anjos,Inspection,2025-01-04,2025-03-02,Electrical safety check completed
SO0989,CN1858,C357,Marcos Reis,T119,Bárbara Assunção,Disconnection,2025-05-17,2025-08-22,Temporary connection removed
SO0990,CN2101,C052,Ana Rocha,T076,Lorena Andrade-Nascimento,Inspection,2025-08-24,2025-09-26,Amperage test performed successfully
SO0991,CN1047,C563,Rafael Vaz,T049,Ana do Anjos,Maintenance,2025-07-07,2025-10-22,Maintenance visit completed
SO0992,CN1284,C381,Vítor Garcia,T066,Joel do Pinho,Repair,2025-07-22,2025-09-21,Short-circuit repair performed
SO0993,CN2163,C285,Patrícia do Esteves,T114,Martim Macedo,Maintenance,2025-09-11,2025-09-19,System-wide review performed
SO0994,CN2175,C101,William Silva,T007,Luca Sousa-Brito,Disconnection,2025-05-04,2025-07-02,Temporary connection removed
SO0995,CN1418,C448,Luna Ramos-Macedo,T045,Inês Paiva,Disconnection,2025-09-30,2025-10-13,Disconnection requested by client
SO0996,CN2094,C226,Caetana Macedo,T019,Marcos Gaspar,Disconnection,2024-11-12,2025-05-04,Disconnection request fulfilled
SO0997,CN1972,C240,Tiago Miranda,T078,Daniel Campos-Cruz,Installation,2025-06-26,2025-07-06,Temporary connection installed for testing
SO0998,CN2166,C546,Carolina Machado,T042,Daniel Machado-Coelho,Disconnection,2025-07-04,2025-10-15,Equipment powered down for maintenance
SO0999,CN1190,C296,Soraia Vieira,T057,Larissa Machado,Repair,2025-08-22,2025-10-15,Repair of connection after outage
SO1000,CN2132,C451,Eva-Bruna Borges,T009,Matilde-Ema Carvalho,Repair,2025-03-07,2025-09-08,Repair of connection after outage
SO1001,CN2000,C031,Amélia Reis-Araújo,T038,Gabriela Ribeiro-Ramos,Installation,2025-08-23,2025-10-22,"Partial installation completed, pending approval"
SO1002,CN1407,C343,Martim Mota,T038,Gabriela Ribeiro-Ramos,Installation,2025-03-06,2025-05-11,Main switch installed
SO1003,CN1581,C488,Ângela Matias,T064,Júlia Vaz,Repair,2025-07-09,2025-09-01,Intermittent fault fixed
SO1004,CN1596,C589,Bruna Macedo,T079,Valentim Lima,Maintenance,2025-04-21,2025-06-14,Maintenance visit completed
SO1005,CN1931,C116,Sofia Moura,T030,Marta-Emma Torres,Installation,2025-09-24,2025-10-13,Temporary connection installed for testing
SO1006,CN2061,C000,André Vicente,T089,Luna Abreu,Installation,2025-01-31,2025-07-08,"Partial installation completed, pending approval"
SO1007,CN1669,C543,Ivan Lima-Anjos,T030,Marta-Emma Torres,Disconnection,2024-11-08,2025-04-08,Temporary connection removed
SO1008,CN1321,C561,Eduardo Gonçalves,T022,Tiago da Maia,Installation,2025-08-17,2025-08-20,"Partial installation completed, pending approval"
SO1009,CN2098,C548,Kevin Nunes-Cardoso,T001,Letícia Machado,Disconnection,2024-10-30,2025-05-24,Temporary connection removed
SO1010,CN1140,C556,Yasmin Nunes,T031,Luca Matos,Disconnection,2025-09-10,2025-10-24,Disconnection request fulfilled
SO1011,CN1266,C105,Lara Oliveira,T119,Bárbara Assunção,Repair,2025-03-18,2025-07-18,Short-circuit repair performed
SO1012,CN1885,C592,Teresa Abreu-Magalhães,T067,Henrique Guerreiro,Disconnection,2024-12-11,2025-08-06,Disconnection request fulfilled
SO1013,CN2177,C380,Tatiana do Cunha,T007,Luca Sousa-Brito,Inspection,2025-04-11,2025-09-19,Underground cable inspection completed
SO1014,CN1415,C599,César Simões,T060,Carlos Soares,Maintenance,2025-08-15,2025-09-20,Meter firmware updated
SO1015,CN1939,C309,Lisandro Moreira,T071,Lourenço Nogueira,Inspection,2025-05-31,2025-09-25,Electrical safety check completed
SO1016,CN1015,C215,Benedita Henriques,T088,Daniela Esteves,Repair,2025-08-20,2025-09-27,Damaged cables replaced
SO1017,CN1131,C467,Núria Gonçalves,T023,Marcos Neto,Disconnection,2025-09-21,2025-10-23,Disconnection request fulfilled
